"TimeStamp","FrameCounter","AccX","AccY","AccZ","GyrX","GyrY","GyrZ"
"0.48","48","-0.896","-0.156","0.166","0.2291832","-0.572958","-0.0572958"
"0.48","48","0.311","0.021","-0.025","3.0939731999999998","-0.0572958","-0.4010706"
"0.48","48","0","0","0","0.2291832","0.1145916","-0.3437748"
"0.48","48","-0.004","0.034","-0.048","0.572958","-0.572958","0.0572958"
"0.48","48","0.019","0.028","-0.181","0.9167328","-0.4010706","-0.286479"
"0.48","48","-0.2","-0.064","-0.629","-0.6875496","-0.2291832","0.3437748"
"0.49","49","-0.892","-0.163","0.157","0.4583664","-1.9480572","-0.1718874"
"0.49","49","0.31","0.015","-0.026","2.6929026","0.0","-0.1145916"
"0.49","49","0","0","0","0.3437748","-0.0572958","-0.286479"
"0.49","49","-0.006","0.033","-0.043","0.572958","-0.3437748","0.0"
"0.49","49","0.021","0.032","-0.181","1.3178034","-0.1718874","-0.4010706"
"0.49","49","-0.198","-0.061","-0.629","-0.6875496","-0.1145916","0.286479"
"0.5","50","-0.893","-0.161","0.15","0.572958","-2.9793816","-0.0572958"
"0.5","50","0.316","-0.01","-0.009","2.6356068","-0.1718874","0.0"
"0.5","50","0","0","0","0.286479","0.0","-0.286479"
"0.5","50","-0.005","0.033","-0.042","0.4583664","-0.1145916","0.0572958"
"0.5","50","0.033","0.031","-0.183","1.3750992","-0.0572958","-0.4010706"
"0.5","50","-0.197","-0.059","-0.627","-0.6302538","-0.1145916","0.286479"
"0.51","51","-0.889","-0.154","0.141","0.5156622","-2.4064236","0.1718874"
"0.51","51","0.316","-0.014","-0.012","3.5523396","-0.572958","-0.1718874"
"0.51","51","0","0","0","0.1145916","0.0","-0.286479"
"0.51","51","-0.004","0.034","-0.04","0.4010706","-0.1718874","0.0"
"0.51","51","0.033","0.035","-0.179","1.2032118","0.0572958","-0.572958"
"0.51","51","-0.197","-0.059","-0.626","-0.572958","-0.3437748","0.0572958"
"0.52","52","-0.881","-0.153","0.145","0.2291832","-1.2605076","0.1145916"
"0.52","52","0.314","-0.002","-0.024","3.7815228000000003","-0.572958","-0.286479"
"0.52","52","0","0","0","-0.1145916","-0.286479","-0.2291832"
"0.52","52","-0.004","0.035","-0.041","0.5156622","-0.1718874","0.0"
"0.52","52","0.023","0.036","-0.173","1.2032118","0.0","-0.6875496"
"0.52","52","-0.197","-0.059","-0.625","-0.4010706","-0.5156622","0.0"
"0.53","53","-0.876","-0.154","0.146","-0.0572958","0.0572958","-0.1718874"
"0.53","53","0.317","0.001","-0.034","2.7501984","-0.4010706","-0.286479"
"0.53","53","0","0","0","-0.2291832","-0.3437748","-0.0572958"
"0.53","53","-0.009","0.037","-0.047","0.2291832","0.0","0.1718874"
"0.53","53","0.015","0.037","-0.173","0.9167328","-0.1718874","-0.7448454"
"0.53","53","-0.196","-0.063","-0.624","-0.4010706","-0.1718874","0.0572958"
"0.54","54","-0.877","-0.156","0.149","-0.1718874","1.0313244","-0.3437748"
"0.54","54","0.313","-0.005","-0.029","1.718874","-0.2291832","-0.572958"
"0.54","54","0","0","0","-0.1718874","0.0","-0.0572958"
"0.54","54","-0.008","0.037","-0.05","0.0","-0.1718874","0.1145916"
"0.54","54","0.013","0.032","-0.169","0.5156622","-0.1718874","-0.572958"
"0.54","54","-0.196","-0.066","-0.621","-0.4010706","0.6875496","0.0"
"0.55","55","-0.89","-0.157","0.155","-0.0572958","1.2605076","-0.4583664"
"0.55","55","0.313","0.004","-0.032","1.5469865999999999","-0.3437748","-0.8021412"
"0.55","55","0","0","0","-0.1145916","0.0","-0.1145916"
"0.55","55","-0.004","0.031","-0.049","0.0","-0.1145916","0.1145916"
"0.55","55","0.017","0.024","-0.157","0.1145916","-0.1145916","-0.3437748"
"0.55","55","-0.197","-0.068","-0.622","-0.286479","1.0313244","0.0"
"0.56","56","-0.897","-0.16","0.157","0.1145916","0.1718874","0.0"
"0.56","56","0.31","0.014","-0.042","1.4896908","-0.4010706","-0.286479"
"0.56","56","0","0","0","0.0572958","-0.1718874","-0.1718874"
"0.56","56","-0.005","0.025","-0.048","-0.286479","0.0","0.0"
"0.56","56","0.017","0.02","-0.145","0.1718874","0.0","-0.1145916"
"0.56","56","-0.195","-0.064","-0.62","0.0","0.859437","0.0"
"0.5700000000000001","57","-0.888","-0.152","0.152","0.4010706","-1.0886202","0.286479"
"0.5700000000000001","57","0.31","0.016","-0.046","1.6042824","-0.4010706","-0.1718874"
"0.5700000000000001","57","0","0","0","0.1718874","-0.0572958","-0.1718874"
"0.5700000000000001","57","-0.008","0.027","-0.046","0.0572958","0.0","0.0"
"0.5700000000000001","57","0.017","0.019","-0.145","0.4583664","0.0","0.0572958"
"0.5700000000000001","57","-0.194","-0.058","-0.618","0.0572958","0.3437748","0.1145916"
"0.58","58","-0.873","-0.15","0.144","0.5156622","-1.8334656","0.286479"
"0.58","58","0.316","0.017","-0.046","1.8334656","-0.2291832","0.2291832"
"0.58","58","0","0","0","0.1145916","0.0","0.0"
"0.58","58","-0.006","0.029","-0.044","0.4010706","-0.1145916","-0.0572958"
"0.58","58","0.019","0.02","-0.146","0.7448454","0.0","0.286479"
"0.58","58","-0.192","-0.054","-0.615","0.0","0.1718874","0.1145916"
